subject,session,task,run,file_path,channel_name,channel_type,is_meg,is_lfp_stn,lfp_label,lfp_side,lfp_contact_index,is_bad,sampling_rate_hz
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1411,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1423,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1422,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1421,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1433,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1432,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1431,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1442,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1443,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1441,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1512,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1513,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1511,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1522,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1523,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1521,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1533,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1532,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1531,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1543,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1542,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1541,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1613,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1612,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1611,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1622,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1623,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1621,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1632,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1633,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1631,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1643,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1642,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1641,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1713,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1712,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1711,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1722,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1723,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1721,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1732,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1733,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1731,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1743,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1742,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1741,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1813,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1812,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1811,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1822,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1823,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1821,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1832,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1833,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1831,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1843,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1842,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1841,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1912,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1913,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1911,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1923,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1922,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1921,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1932,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1933,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1931,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1943,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1942,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG1941,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2013,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2012,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2011,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2023,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2022,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2021,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2032,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2033,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2031,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2042,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2043,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2041,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2113,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2112,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2111,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2122,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2123,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2121,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2133,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2132,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2131,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2143,grad,True,False,,,,True,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2142,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2141,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2212,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2213,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2211,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2223,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2222,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2221,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2233,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2232,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2231,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2242,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2243,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2241,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2312,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2313,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2311,mag,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2323,grad,True,False,,,,False,2000.0
sub-PuPVlx,ses-PeriOp,MoveL,2,data/raw/ds004998/sub-PuPVlx/ses-PeriOp/meg/sub-PuPVlx_ses-PeriOp_task-MoveL_acq-MedOff_run-2_meg.fif,MEG2322,grad,True,False,,,,False,2000.0
